,date,link,speaker,tag,time duration,title,view
1420,2019-03-26,https://www.ted.com/talks/david_ian_howe_a_brief_history_of_dogs,David Ian Howe,"['animals', 'TED-Ed', 'history', 'evolution', 'world cultures', 'animation', 'culture']", 4:40,A brief history of dogs,1912634
1421,2018-07-12,https://www.ted.com/talks/elizabeth_white_an_honest_look_at_the_personal_finance_crisis,Elizabeth White,"['finance', 'aging', 'self', 'work', 'community', 'life', 'money', 'success', 'TEDx', 'economics']",18:12,An honest look at the personal finance crisis,1912352
1422,2012-12-14,https://www.ted.com/talks/ben_saunders_why_bother_leaving_the_house,Ben Saunders,"['culture', 'extreme sports', 'personal growth', 'potential', 'sports', 'travel']",10:37,Why bother leaving the house?,1911462
1423,2016-02-24,https://www.ted.com/talks/audrey_choi_how_to_make_a_profit_while_making_a_difference,Audrey Choi,"['business', 'social change', 'finance', 'sustainability']",12:34,How to make a profit while making a difference,1911187
1424,2015-01-12,https://www.ted.com/talks/navi_radjou_creative_problem_solving_in_the_face_of_extreme_limits,Navi Radjou,"['business', 'entrepreneur', 'innovation']",16:25,Creative problem-solving in the face of extreme limits,1910699
1425,2018-12-12,https://www.ted.com/talks/christopher_warner_situational_irony_the_opposite_of_what_you_think,Christopher Warner,"['literature', 'TED-Ed', 'language']", 3:00,Situational irony: The opposite of what you think,1909585
1426,2019-03-27,https://www.ted.com/talks/fatima_alzahra_a_alatraktchi_to_detect_diseases_earlier_let_s_speak_bacteria_s_secret_language,Fatima AlZahra'a Alatraktchi,"['bacteria', 'science', 'microbiology', 'biology', 'health', 'TEDx', 'microbes', 'disease', 'health care', 'medical research', 'medicine', 'technology']",11:41,"To detect diseases earlier, let's speak bacteria's secret language",1908783
1427,2019-07-30,https://www.ted.com/talks/ivonne_roman_how_policewomen_make_communities_safer,Ivonne Roman,"['social change', 'criminal justice', 'women', 'justice system', 'gender equality', 'work', 'feminism', 'United States', 'diversity', 'TED Fellows']", 5:51,How policewomen make communities safer,1908465
1428,2019-06-28,https://www.ted.com/talks/jon_gray_the_next_big_thing_is_coming_from_the_bronx_again,Jon Gray,"['food', 'creativity', 'collaboration', 'culture', 'entrepreneur', 'community', 'art', 'design']", 9:48,"The next big thing is coming from the Bronx, again",1907918
1429,2019-07-22,https://www.ted.com/talks/rahul_mehrotra_the_architectural_wonder_of_impermanent_cities,Rahul Mehrotra,"['art', 'urban planning', 'design', 'cities', 'urban', 'resources', 'architecture', 'sustainability']",13:37,The architectural wonder of impermanent cities,1907816
1430,2016-08-10,https://www.ted.com/talks/molly_winter_the_taboo_secret_to_better_health,Molly Winter,"['activism', 'agriculture', 'community', 'alternative energy', 'design', 'climate change', 'energy', 'engineering', 'environment', 'food', 'green', 'farming', 'health', 'humanity', 'infrastructure', 'natural resources', 'sanitation', 'nature', 'TEDx', 'water']",12:21,The taboo secret to better health,1907344
1431,2018-08-22,https://www.ted.com/talks/janet_stovall_how_to_get_serious_about_diversity_and_inclusion_in_the_workplace,Janet Stovall,"['communication', 'community', 'work', 'humanity', 'race', 'social change', 'leadership', 'society', 'inequality', 'United States']",11:04,How to get serious about diversity and inclusion in the workplace,1906216
1432,2015-12-10,https://www.ted.com/talks/raymond_wang_how_germs_travel_on_planes_and_how_we_can_stop_them,Raymond Wang,"['TEDYouth', 'aircraft', 'bacteria', 'design', 'illness', 'engineering', 'flight', 'health', 'innovation', 'invention', 'physics', 'science', 'transportation']", 6:28,How germs travel on planes — and how we can stop them,1904432
1433,2011-09-02,https://www.ted.com/talks/joan_halifax_compassion_and_the_true_meaning_of_empathy,Joan Halifax,"['Buddhism', 'compassion', 'culture', 'death', 'global issues']",14:01,Compassion and the true meaning of empathy,1904386
1434,2018-11-27,https://www.ted.com/talks/nita_farahany_when_technology_can_read_minds_how_will_we_protect_our_privacy,Nita Farahany,"['brain', 'privacy', 'security', 'technology', 'science', 'neuroscience', 'medical imaging', 'cognitive science', 'mind', 'decision-making']",13:04,"When technology can read minds, how will we protect our privacy?",1903662
1435,2019-01-17,https://www.ted.com/talks/akash_manoj_a_life_saving_device_that_detects_silent_heart_attacks,Akash Manoj,"['heart health', 'science', 'invention', 'technology', 'TED-Ed', 'medical research']", 8:11,A life-saving device that detects silent heart attacks,1903479
1436,2017-06-02,https://www.ted.com/talks/michael_bierut_how_to_design_a_library_that_makes_kids_want_to_read,Michael Bierut,"['design', 'library', 'education', 'TEDNYC', 'graphic design']",12:26,How to design a library that makes kids want to read ,1902300
1437,2007-08-28,https://www.ted.com/talks/dean_kamen_luke_a_new_prosthetic_arm_for_soldiers,Dean Kamen,"['culture', 'demo', 'global issues', 'health care', 'invention', 'peace', 'prosthetics', 'science', 'technology', 'war']", 5:10,"Luke, a new prosthetic arm for soldiers",1901595
1438,2009-08-27,https://www.ted.com/talks/hans_rosling_let_my_dataset_change_your_mindset,Hans Rosling,"['medicine', 'presentation', 'science', 'technology', 'data', 'statistics', 'global development', 'math', 'global issues', 'Asia', 'visualizations', 'Africa']",19:56,Let my dataset change your mindset,1901047
1439,2010-06-01,https://www.ted.com/talks/john_underkoffler_pointing_to_the_future_of_ui,John Underkoffler,"['computers', 'design', 'film', 'interface design', 'invention', 'technology', 'visualizations']",15:22,Pointing to the future of UI,1900466
1440,2013-02-05,https://www.ted.com/talks/tyler_dewitt_hey_science_teachers_make_it_fun,Tyler DeWitt,"['TEDx', 'biology', 'children', 'education', 'science', 'psychology', 'bacteria', 'genetics', 'microbiology', 'DNA', 'physiology', 'marketing', 'storytelling']",11:20,Hey science teachers — make it fun,1900390
1441,2020-06-30,https://www.ted.com/talks/tracy_edwards_stop_being_a_bystander_in_your_own_life,Tracy Edwards,"['life', 'adventure', 'personal growth', 'identity', 'sports', 'self', 'youth']",11:14,Stop being a bystander in your own life,1900411
1442,2019-09-03,https://www.ted.com/talks/jochen_wegner_what_happened_when_we_paired_up_thousands_of_strangers_to_talk_politics,Jochen Wegner,"['politics', 'society', 'social change', 'journalism', 'culture', 'communication', 'media', 'democracy', 'news']",13:46,What happened when we paired up thousands of strangers to talk politics,1900034
1443,2016-03-04,https://www.ted.com/talks/travis_kalanick_uber_s_plan_to_get_more_people_into_fewer_cars,Travis Kalanick,"['business', 'cars', 'cities', 'economics', 'entrepreneur', 'environment', 'future', 'green', 'innovation', 'Internet', 'investment', 'mobility', 'invention', 'technology', 'software', 'transportation', 'pollution', 'society', 'potential', 'web', 'sustainability', 'driverless cars']",19:18,Uber's plan to get more people into fewer cars,1899104
1444,2019-09-03,https://www.ted.com/talks/asmeret_asefaw_berhe_a_climate_change_solution_that_s_right_under_our_feet,Asmeret Asefaw Berhe,"['global issues', 'humanity', 'weather', 'climate change', 'farming', 'agriculture', 'future', 'big problems', 'science', 'innovation', 'sustainability']",13:42,A climate change solution that's right under our feet,1899097
1445,2016-10-17,https://www.ted.com/talks/rachel_botsman_we_ve_stopped_trusting_institutions_and_started_trusting_strangers,Rachel Botsman,"['behavioral economics', 'business', 'collaboration', 'communication', 'community', 'data', 'economics', 'innovation', 'money', 'potential', 'society', 'technology', 'trust', 'blockchain', 'cryptocurrency']",17:08,We've stopped trusting institutions and started trusting strangers,1899088
1446,2019-10-29,https://www.ted.com/talks/leila_pirhaji_the_medical_potential_of_ai_and_metabolites,Leila Pirhaji,"['medicine', 'AI', 'technology', 'biotech', 'disease', 'TED Fellows', 'medical research', 'algorithm']", 5:14,The medical potential of AI and metabolites,1898572
1447,2016-08-16,https://www.ted.com/talks/james_green_3_moons_and_a_planet_that_could_have_alien_life,James Green,"['astronomy', 'chemistry', 'extraterrestrial life', 'data', 'life', 'innovation', 'microbes', 'Mars', 'microbiology', 'nature', 'NASA', 'science', 'physics', 'solar system', 'universe', 'technology', 'water', 'astrobiology']",10:39,3 moons and a planet that could have alien life,1898245
1448,2018-08-09,https://www.ted.com/talks/mark_robinson_how_the_normans_changed_the_history_of_europe,Mark Robinson,"['TED-Ed', 'history', 'Europe', 'war', 'religion', 'culture']", 5:20,How the Normans changed the history of Europe,1897737
1449,2014-12-03,https://www.ted.com/talks/rainer_strack_the_workforce_crisis_of_2030_and_how_to_start_solving_it_now,Rainer Strack,"['business', 'global issues', 'productivity', 'work']",12:47,The workforce crisis of 2030 — and how to start solving it now,1897433
1450,2018-07-09,https://www.ted.com/talks/gary_liu_the_rapid_growth_of_the_chinese_internet_and_where_it_s_headed,Gary Liu,"['china', 'Asia', 'business', 'communication', 'data', 'social change', 'social media', 'society', 'future', 'innovation', 'journalism', 'potential', 'technology', 'Internet']",12:41,The rapid growth of the Chinese internet — and where it's headed,1896776
1451,2017-01-31,https://www.ted.com/talks/alan_smith_why_you_should_love_statistics,Alan Smith,"['algorithm', 'animation', 'data', 'innovation', 'creativity', 'education', 'society', 'TEDx', 'intelligence', 'visualizations', 'math', 'statistics']",12:49,Why you should love statistics,1895549
1452,2016-10-11,https://www.ted.com/talks/pico_iyer_the_beauty_of_what_we_ll_never_know,Pico Iyer,"['adventure', 'aging', 'humanity', 'identity', 'illusion', 'intelligence', 'personal growth', 'self', 'writing']",10:05,The beauty of what we'll never know,1894741
1453,2019-11-19,https://www.ted.com/talks/dan_reinstein_how_does_laser_eye_surgery_work,Dan Reinstein,"['TED-Ed', 'education', 'science', 'animation', 'medicine', 'Surgery', 'medical research', 'health', 'health care', 'public health', 'healthcare', 'technology', 'biology', 'physiology']", 5:16,How does laser eye surgery work?,1891646
1454,2020-01-15,https://www.ted.com/talks/markus_mutz_how_supply_chain_transparency_can_help_the_planet,Markus Mutz,"['blockchain', 'technology', 'sustainability', 'innovation', 'business', 'environment', 'consumerism']",13:29,How supply chain transparency can help the planet,1891007
1455,2011-06-01,https://www.ted.com/talks/stefan_sagmeister_7_rules_for_making_more_happiness,Stefan Sagmeister,"['design', 'film', 'happiness', 'motivation', 'art']", 9:33,7 rules for making more happiness,1890906
1456,2019-10-30,https://www.ted.com/talks/toby_kiers_lessons_from_fungi_on_markets_and_economics,Toby Kiers,"['biology', 'evolution', 'plants', 'trees', 'fungi', 'markets', 'economics', 'business', 'inequality', 'botany']",16:09,Lessons from fungi on markets and economics,1889504
1457,2008-03-19,https://www.ted.com/talks/karen_armstrong_my_wish_the_charter_for_compassion,Karen Armstrong,"['TED Prize', 'collaboration', 'faith', 'global issues', 'religion']",21:28,My wish: The Charter for Compassion,1888591
1458,2011-06-24,https://www.ted.com/talks/joshua_walters_on_being_just_crazy_enough,Joshua Walters,"['brain', 'depression', 'entertainment', 'mental health', 'performance']", 5:51,On being just crazy enough,1888163
1459,2014-11-07,https://www.ted.com/talks/haas_hahn_how_painting_can_transform_communities,Haas&Hahn,"['art', 'cities', 'community']",11:23,How painting can transform communities,1887874
1460,2019-01-02,https://www.ted.com/talks/jan_rader_in_the_opioid_crisis_here_s_what_it_takes_to_save_a_life,Jan Rader,"['leadership', 'addiction', 'personal growth', 'opioids', 'public health', 'narcotics', 'community', 'society', 'social change', 'disease', 'health']",14:31,"In the opioid crisis, here's what it takes to save a life",1887604
1461,2019-06-07,https://www.ted.com/talks/the_nature_conservancy_an_ingenious_proposal_for_scaling_up_marine_protection,The Nature Conservancy,"['conservation', 'Audacious Project', 'oceans', 'investment', 'economics', 'nature', 'environment', 'future']", 5:19,An ingenious proposal for scaling up marine protection,1887468
1462,2020-04-03,https://www.ted.com/talks/alexandra_auer_the_intangible_effects_of_walls_apr_2020,Alexandra Auer,"['design', 'society', 'identity', 'social change', 'community', 'humanity', 'TEDx']",11:48,The intangible effects of walls,1886895
1463,2014-04-01,https://www.ted.com/talks/allan_adams_the_discovery_that_could_rewrite_physics,Allan Adams,"['astronomy', 'big bang', 'physics', 'space', 'time', 'universe']", 4:42,The discovery that could rewrite physics,1886734
1464,2019-09-10,https://www.ted.com/talks/carl_june_a_living_drug_that_could_change_the_way_we_treat_cancer,Carl June,"['medicine', 'cancer', 'disease', 'health', 'human body', 'innovation', 'humanity', 'science']",15:09,"A ""living drug"" that could change the way we treat cancer",1886361
1465,2011-07-19,https://www.ted.com/talks/mikko_hypponen_fighting_viruses_defending_the_net,Mikko Hypponen,"['Internet', 'TEDx', 'computers', 'crime', 'global issues', 'technology', 'virus']",17:34,"Fighting viruses, defending the net",1883962
1466,2019-03-20,https://www.ted.com/talks/noah_wilson_rich_how_you_can_help_save_the_bees_one_hive_at_a_time,Noah Wilson-Rich,"['environment', 'sustainability', 'nature', 'bees', 'botany', 'natural disaster', 'biology', 'science', 'insects', 'TEDx', 'plants', 'ecology', 'natural resources']",12:54,"How you can help save the bees, one hive at a time",1883094
1467,2019-01-22,https://www.ted.com/talks/iseult_gillespie_why_should_you_read_fahrenheit_451,Iseult Gillespie,"['TED-Ed', 'literature', 'books', 'animation', 'book', 'writing', 'education', 'novel', 'world cultures', 'culture', 'law']", 4:22,"Why should you read ""Fahrenheit 451""?",1883071
1468,2017-03-10,https://www.ted.com/talks/john_koenig_beautiful_new_words_to_describe_obscure_emotions,John Koenig,"['beauty', 'innovation', 'humanity', 'communication', 'invention', 'language', 'potential', 'society', 'writing', 'relationships', 'TEDx', 'creativity', 'emotions']", 7:28,Beautiful new words to describe obscure emotions,1882679
